expt	samplepos	time	temp	x465_580
prp-titration	A3	305900	82.7	4.75
prp-titration	A3	307167	82.96	4.66
prp-titration	A3	308433	83.23	4.61
prp-titration	A3	309700	83.44	4.55
prp-titration	A3	310967	83.73	4.48
prp-titration	A3	312233	84.01	4.4
prp-titration	A3	313500	84.21	4.34
prp-titration	A3	314750	84.48	4.27
prp-titration	A3	316017	84.78	4.21
prp-titration	A4	19333	24.96	1.23
prp-titration	A4	20600	25.16	1.23
prp-titration	A4	21850	25.48	1.22
prp-titration	A4	23117	25.75	1.23
prp-titration	A4	24367	26	1.22
prp-titration	A4	25633	26.26	1.22
prp-titration	A4	26883	26.52	1.22
prp-titration	A4	28150	26.76	1.22
prp-titration	A4	29400	26.97	1.22
prp-titration	A4	30667	27.21	1.21
prp-titration	A4	31917	27.45	1.22
prp-titration	A4	33167	27.7	1.21
prp-titration	A4	34433	28	1.2
prp-titration	A4	35683	28.25	1.21
prp-titration	A4	36950	28.54	1.21
prp-titration	A4	38200	28.73	1.2
prp-titration	A4	39450	29.02	1.21
prp-titration	A4	40700	29.25	1.2
prp-titration	A4	41967	29.55	1.2
prp-titration	A4	43217	29.77	1.2
prp-titration	A4	44500	30	1.2
prp-titration	A4	45750	30.29	1.2
prp-titration	A4	47017	30.51	1.19
prp-titration	A4	48283	30.8	1.19
prp-titration	A4	49550	31.07	1.2
prp-titration	A4	50817	31.35	1.2
prp-titration	A4	52083	31.57	1.19
prp-titration	A4	53333	31.79	1.19
prp-titration	A4	54600	32.06	1.2
prp-titration	A4	55850	32.37	1.19
prp-titration	A4	57100	32.59	1.2
prp-titration	A4	58367	32.75	1.2
prp-titration	A4	59617	33.12	1.19
prp-titration	A4	60883	33.33	1.2
prp-titration	A4	62150	33.58	1.2
prp-titration	A4	63400	33.84	1.19
prp-titration	A4	64683	34.1	1.19
prp-titration	A4	65950	34.36	1.19
prp-titration	A4	67217	34.59	1.19
prp-titration	A4	68467	34.9	1.2
prp-titration	A4	69733	35.1	1.19
prp-titration	A4	70983	35.41	1.19
prp-titration	A4	72250	35.61	1.21
prp-titration	A4	73517	35.83	1.2
prp-titration	A4	74783	36.08	1.2
prp-titration	A4	76033	36.42	1.19
prp-titration	A4	77300	36.66	1.19
prp-titration	A4	78567	36.9	1.19
prp-titration	A4	79817	37.13	1.19
prp-titration	A4	81083	37.37	1.2
prp-titration	A4	82350	37.65	1.2
prp-titration	A4	83617	37.93	1.18
prp-titration	A4	84883	38.16	1.19
prp-titration	A4	86150	38.38	1.18
prp-titration	A4	87417	38.66	1.17
prp-titration	A4	88667	38.89	1.18
prp-titration	A4	89933	39.2	1.18
prp-titration	A4	91200	39.42	1.17
prp-titration	A4	92467	39.68	1.16
prp-titration	A4	93733	39.96	1.17
prp-titration	A4	95000	40.17	1.16
prp-titration	A4	96250	40.44	1.15
prp-titration	A4	97517	40.69	1.15
prp-titration	A4	98783	40.95	1.15
prp-titration	A4	100050	41.21	1.16
prp-titration	A4	101317	41.47	1.15
prp-titration	A4	102567	41.72	1.16
prp-titration	A4	103833	41.97	1.15
prp-titration	A4	105117	42.22	1.15
prp-titration	A4	106383	42.52	1.14
prp-titration	A4	107633	42.72	1.14
prp-titration	A4	108883	42.97	1.14
prp-titration	A4	110150	43.26	1.12
prp-titration	A4	111400	43.51	1.13
prp-titration	A4	112667	43.75	1.12
prp-titration	A4	113933	43.99	1.13
prp-titration	A4	115183	44.24	1.12
prp-titration	A4	116467	44.51	1.11
prp-titration	A4	117717	44.79	1.13
prp-titration	A4	118983	45.03	1.13
prp-titration	A4	120250	45.3	1.13
prp-titration	A4	121517	45.54	1.14
prp-titration	A4	122767	45.8	1.13
prp-titration	A4	124033	46.04	1.14
prp-titration	A4	125300	46.31	1.14
prp-titration	A4	126567	46.54	1.15
prp-titration	A4	127817	46.8	1.16
prp-titration	A4	129100	47.04	1.16
prp-titration	A4	130367	47.34	1.16
prp-titration	A4	131617	47.57	1.17
prp-titration	A4	132883	47.8	1.17
prp-titration	A4	134150	48.09	1.2
prp-titration	A4	135417	48.38	1.2
prp-titration	A4	136683	48.61	1.22
prp-titration	A4	137933	48.83	1.21
prp-titration	A4	139200	49.08	1.23
prp-titration	A4	140483	49.37	1.24
prp-titration	A4	141733	49.62	1.25
prp-titration	A4	143000	49.84	1.26
prp-titration	A4	144250	50.1	1.27
prp-titration	A4	145517	50.39	1.28
prp-titration	A4	146783	50.63	1.31
prp-titration	A4	148050	50.89	1.32
prp-titration	A4	149317	51.14	1.33
prp-titration	A4	150583	51.38	1.35
prp-titration	A4	151850	51.67	1.36
prp-titration	A4	153117	51.91	1.39
prp-titration	A4	154367	52.14	1.4
prp-titration	A4	155650	52.43	1.42
prp-titration	A4	156917	52.67	1.44
prp-titration	A4	158183	52.91	1.47
prp-titration	A4	159433	53.18	1.5
prp-titration	A4	160700	53.42	1.54
prp-titration	A4	161967	53.69	1.55
prp-titration	A4	163217	53.94	1.6
prp-titration	A4	164483	54.16	1.63
prp-titration	A4	165750	54.43	1.67
prp-titration	A4	167000	54.71	1.72
prp-titration	A4	168267	54.98	1.78
prp-titration	A4	169534	55.22	1.84
prp-titration	A4	170783	55.44	1.89
prp-titration	A4	172050	55.74	1.99
prp-titration	A4	173300	55.97	2.07
prp-titration	A4	174583	56.2	2.17
prp-titration	A4	175833	56.47	2.26
prp-titration	A4	177100	56.76	2.39
prp-titration	A4	178350	57.02	2.51
prp-titration	A4	179600	57.21	2.63
prp-titration	A4	180867	57.51	2.76
prp-titration	A4	182117	57.77	2.91
prp-titration	A4	183383	57.98	3.06
prp-titration	A4	184650	58.24	3.21
prp-titration	A4	185917	58.53	3.35
prp-titration	A4	187167	58.79	3.53
prp-titration	A4	188433	59.04	3.72
prp-titration	A4	189700	59.26	3.9
prp-titration	A4	190967	59.55	4.11
prp-titration	A4	192233	59.8	4.34
prp-titration	A4	193483	60.03	4.58
prp-titration	A4	194750	60.29	4.83
prp-titration	A4	196017	60.55	5.13
prp-titration	A4	197283	60.84	5.43
prp-titration	A4	198534	61.07	5.73
prp-titration	A4	199817	61.29	6.05
prp-titration	A4	201083	61.55	6.39
prp-titration	A4	202333	61.86	6.77
prp-titration	A4	203600	62.09	7.13
prp-titration	A4	204867	62.31	7.52
prp-titration	A4	206133	62.62	7.93
prp-titration	A4	207383	62.85	8.34
prp-titration	A4	208650	63.1	8.75
prp-titration	A4	209917	63.37	9.15
prp-titration	A4	211183	63.62	9.56
prp-titration	A4	212450	63.87	9.98
prp-titration	A4	213717	64.1	10.37
prp-titration	A4	214983	64.37	10.75
prp-titration	A4	216233	64.65	11.11
prp-titration	A4	217500	64.87	11.49
prp-titration	A4	218767	65.14	11.81
prp-titration	A4	220033	65.4	12.11
prp-titration	A4	221300	65.64	12.37
prp-titration	A4	222550	65.88	12.66
prp-titration	A4	223817	66.16	12.87
prp-titration	A4	225083	66.39	13.07
prp-titration	A4	226350	66.69	13.25
prp-titration	A4	227617	66.93	13.4
prp-titration	A4	228867	67.17	13.56
prp-titration	A4	230133	67.44	13.64
prp-titration	A4	231417	67.7	13.77
prp-titration	A4	232683	67.94	13.78
prp-titration	A4	233933	68.21	13.81
prp-titration	A4	235200	68.44	13.84
prp-titration	A4	236467	68.71	13.85
prp-titration	A4	237733	68.94	13.86
prp-titration	A4	238983	69.21	13.82
prp-titration	A4	240250	69.48	13.8
prp-titration	A4	241517	69.72	13.75
prp-titration	A4	242783	69.98	13.73
prp-titration	A4	244050	70.27	13.63
prp-titration	A4	245317	70.51	13.61
prp-titration	A4	246567	70.75	13.54
prp-titration	A4	247833	71.01	13.43
prp-titration	A4	249100	71.25	13.34
prp-titration	A4	250383	71.5	13.28
prp-titration	A4	251633	71.77	13.17
prp-titration	A4	252883	72.03	13.11
prp-titration	A4	254150	72.27	13
prp-titration	A4	255417	72.53	12.88
prp-titration	A4	256683	72.79	12.78
prp-titration	A4	257950	73.06	12.68
prp-titration	A4	259217	73.29	12.61
prp-titration	A4	260483	73.56	12.48
prp-titration	A4	261733	73.81	12.39
prp-titration	A4	263000	74.05	12.24
prp-titration	A4	264250	74.29	12.13
prp-titration	A4	265517	74.58	12.03
prp-titration	A4	266767	74.81	11.89
prp-titration	A4	268033	75.07	11.8
prp-titration	A4	269300	75.3	11.67
prp-titration	A4	270583	75.6	11.56
prp-titration	A4	271833	75.85	11.44
prp-titration	A4	273100	76.05	11.33
prp-titration	A4	274350	76.36	11.25
prp-titration	A4	275617	76.64	11.1
prp-titration	A4	276883	76.84	10.95
prp-titration	A4	278133	77.11	10.83
prp-titration	A4	279383	77.34	10.73
prp-titration	A4	280650	77.63	10.59
prp-titration	A4	281900	77.84	10.52
prp-titration	A4	283150	78.13	10.36
prp-titration	A4	284417	78.39	10.27
prp-titration	A4	285683	78.62	10.14
prp-titration	A4	286933	78.89	10.02
prp-titration	A4	288200	79.13	9.92
prp-titration	A4	289467	79.39	9.82
prp-titration	A4	290717	79.65	9.7
prp-titration	A4	291983	79.88	9.55
prp-titration	A4	293250	80.15	9.43
prp-titration	A4	294517	80.42	9.32
prp-titration	A4	295767	80.63	9.2
prp-titration	A4	297050	80.93	9.09
prp-titration	A4	298317	81.19	8.95
prp-titration	A4	299583	81.42	8.84
prp-titration	A4	300850	81.69	8.73
prp-titration	A4	302117	81.96	8.63
prp-titration	A4	303383	82.2	8.51
prp-titration	A4	304650	82.43	8.42
prp-titration	A4	305900	82.7	8.27
prp-titration	A4	307167	82.96	8.16
prp-titration	A4	308433	83.23	8.06
prp-titration	A4	309700	83.44	7.96
prp-titration	A4	310967	83.73	7.85
prp-titration	A4	312233	84.01	7.75
prp-titration	A4	313500	84.21	7.61
prp-titration	A4	314750	84.48	7.48
prp-titration	A4	316017	84.78	7.42
prp-titration	B1	19333	24.96	0.74
prp-titration	B1	20600	25.16	0.74
prp-titration	B1	21850	25.48	0.74
prp-titration	B1	23117	25.75	0.74
prp-titration	B1	24367	26	0.74
prp-titration	B1	25633	26.26	0.74
prp-titration	B1	26883	26.52	0.74
prp-titration	B1	28150	26.76	0.73
prp-titration	B1	29400	26.97	0.73
prp-titration	B1	30667	27.21	0.73
prp-titration	B1	31917	27.45	0.73
prp-titration	B1	33167	27.7	0.73
prp-titration	B1	34433	28	0.74
prp-titration	B1	35683	28.25	0.73
prp-titration	B1	36950	28.54	0.74
prp-titration	B1	38200	28.73	0.73
prp-titration	B1	39450	29.02	0.72
prp-titration	B1	40700	29.25	0.72
prp-titration	B1	41967	29.55	0.71
prp-titration	B1	43217	29.77	0.72
prp-titration	B1	44500	30	0.72
prp-titration	B1	45750	30.29	0.71
prp-titration	B1	47017	30.51	0.72
prp-titration	B1	48283	30.8	0.71
prp-titration	B1	49550	31.07	0.72
prp-titration	B1	50817	31.35	0.71
prp-titration	B1	52083	31.57	0.72
prp-titration	B1	53333	31.79	0.71
prp-titration	B1	54600	32.06	0.72
prp-titration	B1	55850	32.37	0.7
prp-titration	B1	57100	32.59	0.71
prp-titration	B1	58367	32.75	0.71
prp-titration	B1	59617	33.12	0.71
prp-titration	B1	60883	33.33	0.71
prp-titration	B1	62150	33.58	0.7
prp-titration	B1	63400	33.84	0.69
prp-titration	B1	64683	34.1	0.69
prp-titration	B1	65950	34.36	0.7
prp-titration	B1	67217	34.59	0.69
prp-titration	B1	68467	34.9	0.69
prp-titration	B1	69733	35.1	0.69
prp-titration	B1	70983	35.41	0.7
prp-titration	B1	72250	35.61	0.69
prp-titration	B1	73517	35.83	0.68
prp-titration	B1	74783	36.08	0.68
prp-titration	B1	76033	36.42	0.68
prp-titration	B1	77300	36.66	0.68
prp-titration	B1	78567	36.9	0.67
prp-titration	B1	79817	37.13	0.68
prp-titration	B1	81083	37.37	0.67
prp-titration	B1	82350	37.65	0.67
prp-titration	B1	83617	37.93	0.67
prp-titration	B1	84883	38.16	0.66
prp-titration	B1	86150	38.38	0.66
prp-titration	B1	87417	38.66	0.66
prp-titration	B1	88667	38.89	0.66
prp-titration	B1	89933	39.2	0.66
prp-titration	B1	91200	39.42	0.65
prp-titration	B1	92467	39.68	0.65
prp-titration	B1	93733	39.96	0.65
prp-titration	B1	95000	40.17	0.64
prp-titration	B1	96250	40.44	0.64
prp-titration	B1	97517	40.69	0.64
prp-titration	B1	98783	40.95	0.63
prp-titration	B1	100050	41.21	0.63
prp-titration	B1	101317	41.47	0.63
prp-titration	B1	102567	41.72	0.62
prp-titration	B1	103833	41.97	0.62
prp-titration	B1	105117	42.22	0.61
prp-titration	B1	106383	42.52	0.61
prp-titration	B1	107633	42.72	0.6
prp-titration	B1	108883	42.97	0.59
prp-titration	B1	110150	43.26	0.59
prp-titration	B1	111400	43.51	0.58
prp-titration	B1	112667	43.75	0.58
prp-titration	B1	113933	43.99	0.57
prp-titration	B1	115183	44.24	0.58
prp-titration	B1	116467	44.51	0.57
prp-titration	B1	117717	44.79	0.56
prp-titration	B1	118983	45.03	0.57
prp-titration	B1	120250	45.3	0.57
prp-titration	B1	121517	45.54	0.57
prp-titration	B1	122767	45.8	0.56
prp-titration	B1	124033	46.04	0.57
prp-titration	B1	125300	46.31	0.57
prp-titration	B1	126567	46.54	0.57
prp-titration	B1	127817	46.8	0.56
prp-titration	B1	129100	47.04	0.57
prp-titration	B1	130367	47.34	0.57
prp-titration	B1	131617	47.57	0.56
prp-titration	B1	132883	47.8	0.57
prp-titration	B1	134150	48.09	0.57
prp-titration	B1	135417	48.38	0.57
prp-titration	B1	136683	48.61	0.57
prp-titration	B1	137933	48.83	0.57
prp-titration	B1	139200	49.08	0.57
prp-titration	B1	140483	49.37	0.57
prp-titration	B1	141733	49.62	0.57
prp-titration	B1	143000	49.84	0.57
prp-titration	B1	144250	50.1	0.57
prp-titration	B1	145517	50.39	0.57
prp-titration	B1	146783	50.63	0.57
prp-titration	B1	148050	50.89	0.57
prp-titration	B1	149317	51.14	0.57
prp-titration	B1	150583	51.38	0.57
prp-titration	B1	151850	51.67	0.57
prp-titration	B1	153117	51.91	0.58
prp-titration	B1	154367	52.14	0.58
prp-titration	B1	155650	52.43	0.57
prp-titration	B1	156917	52.67	0.58
prp-titration	B1	158183	52.91	0.58
prp-titration	B1	159433	53.18	0.59
prp-titration	B1	160700	53.42	0.59
prp-titration	B1	161967	53.69	0.59
prp-titration	B1	163217	53.94	0.59
prp-titration	B1	164483	54.16	0.59
prp-titration	B1	165750	54.43	0.6
prp-titration	B1	167000	54.71	0.6
prp-titration	B1	168267	54.98	0.6
prp-titration	B1	169534	55.22	0.61
prp-titration	B1	170783	55.44	0.61
prp-titration	B1	172050	55.74	0.61
prp-titration	B1	173300	55.97	0.61
prp-titration	B1	174583	56.2	0.61
prp-titration	B1	175833	56.47	0.62
prp-titration	B1	177100	56.76	0.62
prp-titration	B1	178350	57.02	0.62
prp-titration	B1	179600	57.21	0.62
prp-titration	B1	180867	57.51	0.63
prp-titration	B1	182117	57.77	0.63
prp-titration	B1	183383	57.98	0.63
prp-titration	B1	184650	58.24	0.64
prp-titration	B1	185917	58.53	0.65
prp-titration	B1	187167	58.79	0.65
prp-titration	B1	188433	59.04	0.65
prp-titration	B1	189700	59.26	0.65
prp-titration	B1	190967	59.55	0.65
prp-titration	B1	192233	59.8	0.67
prp-titration	B1	193483	60.03	0.69
prp-titration	B1	194750	60.29	0.68
prp-titration	B1	196017	60.55	0.69
prp-titration	B1	197283	60.84	0.7
prp-titration	B1	198534	61.07	0.71
prp-titration	B1	199817	61.29	0.71
prp-titration	B1	201083	61.55	0.72
prp-titration	B1	202333	61.86	0.73
prp-titration	B1	203600	62.09	0.73
prp-titration	B1	204867	62.31	0.74
prp-titration	B1	206133	62.62	0.75
prp-titration	B1	207383	62.85	0.77
prp-titration	B1	208650	63.1	0.77
prp-titration	B1	209917	63.37	0.78
prp-titration	B1	211183	63.62	0.79
prp-titration	B1	212450	63.87	0.8
prp-titration	B1	213717	64.1	0.82
prp-titration	B1	214983	64.37	0.83
prp-titration	B1	216233	64.65	0.83
prp-titration	B1	217500	64.87	0.84
prp-titration	B1	218767	65.14	0.86
prp-titration	B1	220033	65.4	0.87
prp-titration	B1	221300	65.64	0.88
prp-titration	B1	222550	65.88	0.89
prp-titration	B1	223817	66.16	0.9
prp-titration	B1	225083	66.39	0.92
prp-titration	B1	226350	66.69	0.92
prp-titration	B1	227617	66.93	0.94
prp-titration	B1	228867	67.17	0.94
prp-titration	B1	230133	67.44	0.96
prp-titration	B1	231417	67.7	0.97
prp-titration	B1	232683	67.94	0.99
prp-titration	B1	233933	68.21	0.98
prp-titration	B1	235200	68.44	1.01
prp-titration	B1	236467	68.71	1.02
prp-titration	B1	237733	68.94	1.03
prp-titration	B1	238983	69.21	1.05
prp-titration	B1	240250	69.48	1.05
prp-titration	B1	241517	69.72	1.07
prp-titration	B1	242783	69.98	1.07
prp-titration	B1	244050	70.27	1.08
prp-titration	B1	245317	70.51	1.09
prp-titration	B1	246567	70.75	1.1
prp-titration	B1	247833	71.01	1.11
prp-titration	B1	249100	71.25	1.12
prp-titration	B1	250383	71.5	1.12
prp-titration	B1	251633	71.77	1.14
prp-titration	B1	252883	72.03	1.14
prp-titration	B1	254150	72.27	1.13
prp-titration	B1	255417	72.53	1.15
prp-titration	B1	256683	72.79	1.16
prp-titration	B1	257950	73.06	1.15
prp-titration	B1	259217	73.29	1.16
prp-titration	B1	260483	73.56	1.16
prp-titration	B1	261733	73.81	1.16
prp-titration	B1	263000	74.05	1.16
prp-titration	B1	264250	74.29	1.16
prp-titration	B1	265517	74.58	1.17
prp-titration	B1	266767	74.81	1.16
prp-titration	B1	268033	75.07	1.15
prp-titration	B1	269300	75.3	1.17
prp-titration	B1	270583	75.6	1.17
prp-titration	B1	271833	75.85	1.15
prp-titration	B1	273100	76.05	1.16
prp-titration	B1	274350	76.36	1.15
prp-titration	B1	275617	76.64	1.14
prp-titration	B1	276883	76.84	1.14
prp-titration	B1	278133	77.11	1.14
prp-titration	B1	279383	77.34	1.13
prp-titration	B1	280650	77.63	1.12
prp-titration	B1	281900	77.84	1.13
prp-titration	B1	283150	78.13	1.12
prp-titration	B1	284417	78.39	1.1
prp-titration	B1	285683	78.62	1.11
prp-titration	B1	286933	78.89	1.1
prp-titration	B1	288200	79.13	1.09
prp-titration	B1	289467	79.39	1.09
prp-titration	B1	290717	79.65	1.09
prp-titration	B1	291983	79.88	1.08
prp-titration	B1	293250	80.15	1.07
prp-titration	B1	294517	80.42	1.06
prp-titration	B1	295767	80.63	1.06
prp-titration	B1	297050	80.93	1.05
prp-titration	B1	298317	81.19	1.05
prp-titration	B1	299583	81.42	1.05
prp-titration	B1	300850	81.69	1.03
prp-titration	B1	302117	81.96	1.02
prp-titration	B1	303383	82.2	1.03
prp-titration	B1	304650	82.43	1.01
prp-titration	B1	305900	82.7	1.01
prp-titration	B1	307167	82.96	1.01
prp-titration	B1	308433	83.23	1
prp-titration	B1	309700	83.44	0.98
prp-titration	B1	310967	83.73	0.99
prp-titration	B1	312233	84.01	0.96
prp-titration	B1	313500	84.21	0.97
prp-titration	B1	314750	84.48	0.96
prp-titration	B1	316017	84.78	0.96
prp-titration	B2	19333	24.96	1.15
prp-titration	B2	20600	25.16	1.14
prp-titration	B2	21850	25.48	1.15
prp-titration	B2	23117	25.75	1.14
prp-titration	B2	24367	26	1.14
prp-titration	B2	25633	26.26	1.14
prp-titration	B2	26883	26.52	1.13
prp-titration	B2	28150	26.76	1.13
prp-titration	B2	29400	26.97	1.13
prp-titration	B2	30667	27.21	1.12
prp-titration	B2	31917	27.45	1.13
prp-titration	B2	33167	27.7	1.12
prp-titration	B2	34433	28	1.13
prp-titration	B2	35683	28.25	1.13
prp-titration	B2	36950	28.54	1.14
prp-titration	B2	38200	28.73	1.12
prp-titration	B2	39450	29.02	1.12
prp-titration	B2	40700	29.25	1.11
prp-titration	B2	41967	29.55	1.11
prp-titration	B2	43217	29.77	1.11
prp-titration	B2	44500	30	1.11
prp-titration	B2	45750	30.29	1.11
prp-titration	B2	47017	30.51	1.11
prp-titration	B2	48283	30.8	1.1
prp-titration	B2	49550	31.07	1.1
prp-titration	B2	50817	31.35	1.11
prp-titration	B2	52083	31.57	1.12
prp-titration	B2	53333	31.79	1.11
prp-titration	B2	54600	32.06	1.1
prp-titration	B2	55850	32.37	1.09
prp-titration	B2	57100	32.59	1.1
prp-titration	B2	58367	32.75	1.1
prp-titration	B2	59617	33.12	1.11
prp-titration	B2	60883	33.33	1.09
prp-titration	B2	62150	33.58	1.1
prp-titration	B2	63400	33.84	1.1
prp-titration	B2	64683	34.1	1.09
prp-titration	B2	65950	34.36	1.08
prp-titration	B2	67217	34.59	1.08
prp-titration	B2	68467	34.9	1.08
prp-titration	B2	69733	35.1	1.09
prp-titration	B2	70983	35.41	1.08
prp-titration	B2	72250	35.61	1.07
prp-titration	B2	73517	35.83	1.07
prp-titration	B2	74783	36.08	1.08
prp-titration	B2	76033	36.42	1.07
prp-titration	B2	77300	36.66	1.07
prp-titration	B2	78567	36.9	1.07
prp-titration	B2	79817	37.13	1.06
prp-titration	B2	81083	37.37	1.06
prp-titration	B2	82350	37.65	1.06
prp-titration	B2	83617	37.93	1.05
prp-titration	B2	84883	38.16	1.05
prp-titration	B2	86150	38.38	1.05
prp-titration	B2	87417	38.66	1.04
prp-titration	B2	88667	38.89	1.04
prp-titration	B2	89933	39.2	1.04
prp-titration	B2	91200	39.42	1.03
prp-titration	B2	92467	39.68	1.04
prp-titration	B2	93733	39.96	1.03
prp-titration	B2	95000	40.17	1.02
prp-titration	B2	96250	40.44	1.02
prp-titration	B2	97517	40.69	1.01
prp-titration	B2	98783	40.95	1.01
prp-titration	B2	100050	41.21	1.02
prp-titration	B2	101317	41.47	1
prp-titration	B2	102567	41.72	1
prp-titration	B2	103833	41.97	0.99
prp-titration	B2	105117	42.22	0.99
prp-titration	B2	106383	42.52	0.98
prp-titration	B2	107633	42.72	0.98
prp-titration	B2	108883	42.97	0.98
prp-titration	B2	110150	43.26	0.95
prp-titration	B2	111400	43.51	0.96
prp-titration	B2	112667	43.75	0.96
prp-titration	B2	113933	43.99	0.95
prp-titration	B2	115183	44.24	0.95
prp-titration	B2	116467	44.51	0.94
prp-titration	B2	117717	44.79	0.94
prp-titration	B2	118983	45.03	0.94
prp-titration	B2	120250	45.3	0.95
prp-titration	B2	121517	45.54	0.95
prp-titration	B2	122767	45.8	0.94
prp-titration	B2	124033	46.04	0.95
prp-titration	B2	125300	46.31	0.96
prp-titration	B2	126567	46.54	0.95
prp-titration	B2	127817	46.8	0.95
prp-titration	B2	129100	47.04	0.96
prp-titration	B2	130367	47.34	0.96
prp-titration	B2	131617	47.57	0.96
prp-titration	B2	132883	47.8	0.97
prp-titration	B2	134150	48.09	0.96
prp-titration	B2	135417	48.38	0.97
prp-titration	B2	136683	48.61	0.97
prp-titration	B2	137933	48.83	0.98
prp-titration	B2	139200	49.08	0.97
prp-titration	B2	140483	49.37	0.98
prp-titration	B2	141733	49.62	0.98
prp-titration	B2	143000	49.84	0.99
prp-titration	B2	144250	50.1	0.99
prp-titration	B2	145517	50.39	0.99
prp-titration	B2	146783	50.63	0.99
prp-titration	B2	148050	50.89	1
prp-titration	B2	149317	51.14	1.01
prp-titration	B2	150583	51.38	1.01
prp-titration	B2	151850	51.67	1.01
prp-titration	B2	153117	51.91	1.03
prp-titration	B2	154367	52.14	1.03
prp-titration	B2	155650	52.43	1.03
prp-titration	B2	156917	52.67	1.05
prp-titration	B2	158183	52.91	1.06
prp-titration	B2	159433	53.18	1.06
prp-titration	B2	160700	53.42	1.08
prp-titration	B2	161967	53.69	1.08
prp-titration	B2	163217	53.94	1.1
prp-titration	B2	164483	54.16	1.11
prp-titration	B2	165750	54.43	1.11
prp-titration	B2	167000	54.71	1.13
prp-titration	B2	168267	54.98	1.14
prp-titration	B2	169534	55.22	1.16
prp-titration	B2	170783	55.44	1.17
prp-titration	B2	172050	55.74	1.18
prp-titration	B2	173300	55.97	1.18
prp-titration	B2	174583	56.2	1.21
