file_number	well_number	temperature	intensity	first_derivative
54	17	84	3.6	-0.241
54	17	85.2	3.31	-0.251
54	17	86.4	3	-0.259
54	17	87.6	2.69	-0.26
54	17	88.8	2.38	-0.246
54	17	90	2.1	-0.221
54	18	30	1.45	-0.016
54	18	31.2	1.44	-0.009
54	18	32.4	1.42	-0.01
54	18	33.6	1.41	-0.014
54	18	34.8	1.39	-0.011
54	18	36	1.38	-0.007
54	18	37.2	1.37	-0.01
54	18	38.4	1.36	-0.006
54	18	39.6	1.36	-0.004
54	18	40.8	1.35	-0.007
54	18	42	1.34	-0.006
54	18	43.2	1.33	-0.005
54	18	44.4	1.33	0
54	18	45.6	1.34	0.003
54	18	46.8	1.34	0.004
54	18	48	1.34	0.01
54	18	49.2	1.36	0.017
54	18	50.4	1.38	0.018
54	18	51.6	1.41	0.024
54	18	52.8	1.44	0.032
54	18	54	1.48	0.04
54	18	55.2	1.54	0.05
54	18	56.4	1.6	0.062
54	18	57.6	1.69	0.071
54	18	58.8	1.78	0.086
54	18	60	1.9	0.109
54	18	61.2	2.04	0.136
54	18	62.4	2.22	0.168
54	18	63.6	2.45	0.209
54	18	64.8	2.74	0.276
54	18	66	3.12	0.36
54	18	67.2	3.6	0.446
54	18	68.4	4.17	0.484
54	18	69.6	4.74	0.447
54	18	70.8	5.2	0.316
54	18	72	5.49	0.16
54	18	73.2	5.59	0.017
54	18	74.4	5.55	-0.08
54	18	75.6	5.41	-0.147
54	18	76.8	5.21	-0.185
54	18	78	4.97	-0.211
54	18	79.2	4.71	-0.222
54	18	80.4	4.44	-0.226
54	18	81.6	4.16	-0.231
54	18	82.8	3.88	-0.235
54	18	84	3.59	-0.246
54	18	85.2	3.29	-0.257
54	18	86.4	2.98	-0.262
54	18	87.6	2.67	-0.257
54	18	88.8	2.37	-0.25
54	18	90	2.07	-0.238
54	19	30	1.25	-0.004
54	19	31.2	1.24	-0.007
54	19	32.4	1.23	-0.005
54	19	33.6	1.23	0
54	19	34.8	1.23	0.004
54	19	36	1.24	0.009
54	19	37.2	1.25	0.012
54	19	38.4	1.27	0.011
54	19	39.6	1.28	0.009
54	19	40.8	1.29	0.008
54	19	42	1.3	0.008
54	19	43.2	1.31	0.007
54	19	44.4	1.32	0.009
54	19	45.6	1.33	0.008
54	19	46.8	1.34	0.008
54	19	48	1.35	0.011
54	19	49.2	1.36	0.013
54	19	50.4	1.38	0.018
54	19	51.6	1.41	0.026
54	19	52.8	1.45	0.035
54	19	54	1.49	0.044
54	19	55.2	1.55	0.051
54	19	56.4	1.61	0.059
54	19	57.6	1.7	0.076
54	19	58.8	1.79	0.083
54	19	60	1.89	0.094
54	19	61.2	2.03	0.127
54	19	62.4	2.2	0.161
54	19	63.6	2.42	0.205
54	19	64.8	2.71	0.282
54	19	66	3.1	0.376
54	19	67.2	3.62	0.482
54	19	68.4	4.23	0.525
54	19	69.6	4.85	0.484
54	19	70.8	5.36	0.356
54	19	72	5.68	0.186
54	19	73.2	5.8	0.022
54	19	74.4	5.76	-0.082
54	19	75.6	5.62	-0.149
54	19	76.8	5.41	-0.188
54	19	78	5.17	-0.215
54	19	79.2	4.9	-0.226
54	19	80.4	4.63	-0.23
54	19	81.6	4.35	-0.237
54	19	82.8	4.06	-0.242
54	19	84	3.77	-0.251
54	19	85.2	3.46	-0.265
54	19	86.4	3.13	-0.277
54	19	87.6	2.8	-0.271
54	19	88.8	2.49	-0.255
54	19	90	2.19	-0.233
54	20	30	1.32	0
54	20	31.2	1.32	-0.005
54	20	32.4	1.31	-0.009
54	20	33.6	1.3	-0.012
54	20	34.8	1.29	-0.006
54	20	36	1.28	-0.002
54	20	37.2	1.28	-0.006
54	20	38.4	1.27	-0.004
54	20	39.6	1.27	-0.005
54	20	40.8	1.26	0.003
54	20	42	1.27	0.002
54	20	43.2	1.27	-0.005
54	20	44.4	1.26	0
54	20	45.6	1.27	0.005
54	20	46.8	1.27	0.006
54	20	48	1.28	0.009
54	20	49.2	1.3	0.013
54	20	50.4	1.31	0.018
54	20	51.6	1.34	0.021
54	20	52.8	1.36	0.027
54	20	54	1.4	0.032
54	20	55.2	1.45	0.042
54	20	56.4	1.51	0.054
54	20	57.6	1.58	0.064
54	20	58.8	1.66	0.08
54	20	60	1.77	0.101
54	20	61.2	1.9	0.124
54	20	62.4	2.07	0.156
54	20	63.6	2.28	0.198
54	20	64.8	2.55	0.255
54	20	66	2.9	0.323
54	20	67.2	3.33	0.394
54	20	68.4	3.83	0.431
54	20	69.6	4.34	0.399
54	20	70.8	4.75	0.287
54	20	72	5.02	0.151
54	20	73.2	5.12	0.016
54	20	74.4	5.07	-0.08
54	20	75.6	4.94	-0.135
54	20	76.8	4.76	-0.168
54	20	78	4.54	-0.195
54	20	79.2	4.3	-0.201
54	20	80.4	4.06	-0.2
54	20	81.6	3.81	-0.211
54	20	82.8	3.55	-0.217
54	20	84	3.29	-0.222
54	20	85.2	3.02	-0.23
54	20	86.4	2.74	-0.237
54	20	87.6	2.46	-0.234
54	20	88.8	2.18	-0.227
54	20	90	1.91	-0.219
54	21	30	1.47	-0.001
54	21	31.2	1.47	-0.009
54	21	32.4	1.45	-0.013
54	21	33.6	1.44	-0.013
54	21	34.8	1.42	-0.012
54	21	36	1.41	-0.012
54	21	37.2	1.4	-0.007
54	21	38.4	1.39	-0.006
54	21	39.6	1.38	-0.007
54	21	40.8	1.37	-0.005
54	21	42	1.37	-0.006
54	21	43.2	1.36	-0.005
54	21	44.4	1.36	0.001
54	21	45.6	1.36	0.003
54	21	46.8	1.36	0.006
54	21	48	1.37	0.008
54	21	49.2	1.38	0.012
54	21	50.4	1.4	0.019
54	21	51.6	1.43	0.025
54	21	52.8	1.46	0.035
54	21	54	1.51	0.045
54	21	55.2	1.57	0.048
54	21	56.4	1.63	0.056
54	21	57.6	1.71	0.077
54	21	58.8	1.81	0.092
54	21	60	1.93	0.111
54	21	61.2	2.08	0.133
54	21	62.4	2.26	0.169
54	21	63.6	2.49	0.22
54	21	64.8	2.79	0.284
54	21	66	3.18	0.365
54	21	67.2	3.67	0.449
54	21	68.4	4.24	0.492
54	21	69.6	4.82	0.461
54	21	70.8	5.3	0.329
54	21	72	5.6	0.165
54	21	73.2	5.7	0.016
54	21	74.4	5.66	-0.079
54	21	75.6	5.52	-0.145
54	21	76.8	5.32	-0.183
54	21	78	5.09	-0.205
54	21	79.2	4.83	-0.218
54	21	80.4	4.56	-0.23
54	21	81.6	4.28	-0.234
54	21	82.8	4	-0.238
54	21	84	3.71	-0.245
54	21	85.2	3.41	-0.255
54	21	86.4	3.1	-0.263
54	21	87.6	2.78	-0.264
54	21	88.8	2.47	-0.259
54	21	90	2.16	-0.248
54	22	30	1.49	-0.019
54	22	31.2	1.47	-0.012
54	22	32.4	1.46	-0.011
54	22	33.6	1.44	-0.013
54	22	34.8	1.43	-0.01
54	22	36	1.42	-0.008
54	22	37.2	1.41	-0.007
54	22	38.4	1.4	-0.007
54	22	39.6	1.39	-0.007
54	22	40.8	1.39	-0.005
54	22	42	1.38	-0.003
54	22	43.2	1.38	-0.003
54	22	44.4	1.37	-0.001
54	22	45.6	1.37	0.003
54	22	46.8	1.38	0.004
54	22	48	1.39	0.007
54	22	49.2	1.4	0.012
54	22	50.4	1.42	0.016
54	22	51.6	1.44	0.028
54	22	52.8	1.48	0.037
54	22	54	1.52	0.035
54	22	55.2	1.57	0.047
54	22	56.4	1.64	0.061
54	22	57.6	1.72	0.074
54	22	58.8	1.81	0.09
54	22	60	1.93	0.108
54	22	61.2	2.08	0.129
54	22	62.4	2.25	0.159
54	22	63.6	2.46	0.208
54	22	64.8	2.75	0.273
54	22	66	3.13	0.352
54	22	67.2	3.6	0.438
54	22	68.4	4.15	0.468
54	22	69.6	4.7	0.434
54	22	70.8	5.16	0.318
54	22	72	5.45	0.165
54	22	73.2	5.56	0.021
54	22	74.4	5.51	-0.084
54	22	75.6	5.37	-0.145
54	22	76.8	5.18	-0.181
54	22	78	4.95	-0.206
54	22	79.2	4.69	-0.217
54	22	80.4	4.43	-0.22
54	22	81.6	4.16	-0.225
54	22	82.8	3.89	-0.231
54	22	84	3.61	-0.241
54	22	85.2	3.31	-0.247
54	22	86.4	3.02	-0.252
54	22	87.6	2.71	-0.257
54	22	88.8	2.4	-0.246
54	22	90	2.12	-0.224
54	23	30	1.45	-0.01
54	23	31.2	1.44	-0.008
54	23	32.4	1.43	-0.009
54	23	33.6	1.42	-0.016
54	23	34.8	1.4	-0.007
54	23	36	1.4	-0.004
54	23	37.2	1.39	-0.014
54	23	38.4	1.37	-0.011
54	23	39.6	1.36	-0.006
54	23	40.8	1.36	-0.004
54	23	42	1.35	-0.004
54	23	43.2	1.35	-0.003
54	23	44.4	1.34	-0.002
54	23	45.6	1.34	0.002
54	23	46.8	1.35	0.006
54	23	48	1.36	0.006
54	23	49.2	1.37	0.009
54	23	50.4	1.38	0.019
54	23	51.6	1.41	0.023
54	23	52.8	1.44	0.031
54	23	54	1.48	0.042
54	23	55.2	1.53	0.048
54	23	56.4	1.6	0.061
54	23	57.6	1.68	0.074
54	23	58.8	1.77	0.086
54	23	60	1.89	0.104
54	23	61.2	2.03	0.127
54	23	62.4	2.2	0.158
54	23	63.6	2.41	0.207
54	23	64.8	2.7	0.268
54	23	66	3.06	0.341
54	23	67.2	3.52	0.417
54	23	68.4	4.05	0.46
54	23	69.6	4.59	0.439
54	23	70.8	5.06	0.32
54	23	72	5.35	0.168
54	23	73.2	5.46	0.026
54	23	74.4	5.43	-0.075
54	23	75.6	5.3	-0.137
54	23	76.8	5.12	-0.171
54	23	78	4.89	-0.205
54	23	79.2	4.63	-0.215
54	23	80.4	4.38	-0.215
54	23	81.6	4.11	-0.23
54	23	82.8	3.83	-0.234
54	23	84	3.55	-0.23
54	23	85.2	3.27	-0.241
54	23	86.4	2.97	-0.251
54	23	87.6	2.67	-0.252
54	23	88.8	2.37	-0.242
54	23	90	2.09	-0.223
54	24	30	1.36	-0.003
54	24	31.2	1.35	-0.009
54	24	32.4	1.34	-0.01
54	24	33.6	1.33	-0.01
54	24	34.8	1.32	-0.008
54	24	36	1.31	-0.009
54	24	37.2	1.29	-0.012
54	24	38.4	1.28	-0.008
54	24	39.6	1.28	-0.004
54	24	40.8	1.27	-0.003
54	24	42	1.27	-0.005
54	24	43.2	1.26	-0.007
54	24	44.4	1.26	0
54	24	45.6	1.26	0.004
54	24	46.8	1.27	0.001
54	24	48	1.27	0.009
54	24	49.2	1.28	0.017
54	24	50.4	1.3	0.014
54	24	51.6	1.32	0.021
54	24	52.8	1.36	0.031
54	24	54	1.4	0.039
54	24	55.2	1.45	0.047
54	24	56.4	1.51	0.057
54	24	57.6	1.58	0.068
54	24	58.8	1.67	0.086
54	24	60	1.79	0.106
54	24	61.2	1.93	0.122
54	24	62.4	2.09	0.152
54	24	63.6	2.3	0.197
54	24	64.8	2.57	0.261
54	24	66	2.93	0.337
54	24	67.2	3.38	0.416
54	24	68.4	3.91	0.453
54	24	69.6	4.45	0.427
54	24	70.8	4.9	0.317
54	24	72	5.2	0.172
54	24	73.2	5.31	0.028
54	24	74.4	5.28	-0.07
54	24	75.6	5.15	-0.133
54	24	76.8	4.97	-0.176
54	24	78	4.74	-0.195
54	24	79.2	4.5	-0.205
54	24	80.4	4.25	-0.211
54	24	81.6	4	-0.218
54	24	82.8	3.73	-0.223
54	24	84	3.46	-0.229
54	24	85.2	3.18	-0.238
54	24	86.4	2.89	-0.244
54	24	87.6	2.59	-0.248
54	24	88.8	2.3	-0.234
54	24	90	2.04	-0.205
54	25	30	1.28	-0.015
54	25	31.2	1.26	-0.015
54	25	32.4	1.25	-0.015
54	25	33.6	1.23	-0.015
54	25	34.8	1.21	-0.011
54	25	36	1.2	-0.009
54	25	37.2	1.19	-0.01
54	25	38.4	1.18	-0.01
54	25	39.6	1.17	-0.009
54	25	40.8	1.16	-0.004
54	25	42	1.15	-0.004
54	25	43.2	1.15	-0.006
54	25	44.4	1.14	-0.003
54	25	45.6	1.14	0.001
54	25	46.8	1.14	0.003
54	25	48	1.15	0.005
54	25	49.2	1.16	0.009
54	25	50.4	1.17	0.014
54	25	51.6	1.19	0.02
54	25	52.8	1.22	0.028
54	25	54	1.25	0.029
54	25	55.2	1.29	0.038
54	25	56.4	1.35	0.053
54	25	57.6	1.41	0.061
54	25	58.8	1.5	0.072
54	25	60	1.59	0.085
54	25	61.2	1.71	0.104
54	25	62.4	1.85	0.132
54	25	63.6	2.03	0.179
54	25	64.8	2.28	0.239
54	25	66	2.6	0.305
54	25	67.2	3.01	0.371
54	25	68.4	3.48	0.401
54	25	69.6	3.95	0.363
54	25	70.8	4.32	0.248
54	25	72	4.54	0.12
54	25	73.2	4.61	0.005
54	25	74.4	4.56	-0.072
54	25	75.6	4.44	-0.122
54	25	76.8	4.28	-0.15
54	25	78	4.09	-0.172
54	25	79.2	3.88	-0.183
54	25	80.4	3.66	-0.183
54	25	81.6	3.44	-0.184
54	25	82.8	3.21	-0.188
54	25	84	2.98	-0.2
54	25	85.2	2.74	-0.207
54	25	86.4	2.48	-0.21
54	25	87.6	2.23	-0.213
54	25	88.8	1.98	-0.202
54	25	90	1.75	-0.177
54	26	30	5.5	-0.038
54	26	31.2	5.45	-0.044
54	26	32.4	5.4	-0.045
54	26	33.6	5.35	-0.037
54	26	34.8	5.3	-0.036
54	26	36	5.26	-0.035
54	26	37.2	5.22	-0.035
54	26	38.4	5.18	-0.032
54	26	39.6	5.14	-0.027
54	26	40.8	5.11	-0.02
54	26	42	5.09	-0.015
54	26	43.2	5.07	-0.014
54	26	44.4	5.06	-0.009
54	26	45.6	5.05	-0.011
54	26	46.8	5.03	-0.021
54	26	48	5.01	-0.015
54	26	49.2	4.99	-0.017
54	26	50.4	4.96	-0.029
54	26	51.6	4.92	-0.03
54	26	52.8	4.89	-0.028
54	26	54	4.85	-0.027
54	26	55.2	4.82	-0.025
54	26	56.4	4.8	-0.02
54	26	57.6	4.78	-0.002
54	26	58.8	4.78	0.001
54	26	60	4.78	-0.015
54	26	61.2	4.75	-0.027
54	26	62.4	4.72	-0.035
54	26	63.6	4.67	-0.037
54	26	64.8	4.63	-0.035
54	26	66	4.59	-0.025
54	26	67.2	4.57	-0.011
54	26	68.4	4.55	-0.019
54	26	69.6	4.54	0.001
54	26	70.8	4.59	0.113
54	26	72	4.75	0.125
54	26	73.2	4.86	0.031
54	26	74.4	4.83	-0.077
54	26	75.6	4.69	-0.136
54	26	76.8	4.52	-0.159
54	26	78	4.32	-0.171
54	26	79.2	4.11	-0.179
54	26	80.4	3.89	-0.188
54	26	81.6	3.66	-0.191
54	26	82.8	3.43	-0.197
54	26	84	3.19	-0.208
54	26	85.2	2.93	-0.215
54	26	86.4	2.67	-0.219
54	26	87.6	2.41	-0.216
54	26	88.8	2.16	-0.205
54	26	90	1.92	-0.186
54	27	30	1.54	-0.013
54	27	31.2	1.52	-0.014
54	27	32.4	1.5	-0.015
54	27	33.6	1.49	-0.014
54	27	34.8	1.47	-0.014
54	27	36	1.46	-0.013
54	27	37.2	1.44	-0.009
54	27	38.4	1.43	-0.006
54	27	39.6	1.43	-0.005
54	27	40.8	1.42	-0.007
54	27	42	1.41	-0.004
54	27	43.2	1.41	0.001
54	27	44.4	1.41	-0.001
54	27	45.6	1.41	-0.001
54	27	46.8	1.41	-0.002
54	27	48	1.41	0.003
54	27	49.2	1.41	0.007
54	27	50.4	1.42	0.004
54	27	51.6	1.43	0.014
54	27	52.8	1.45	0.026
54	27	54	1.49	0.03
54	27	55.2	1.53	0.036
54	27	56.4	1.57	0.043
54	27	57.6	1.63	0.05
54	27	58.8	1.7	0.066
54	27	60	1.79	0.087
54	27	61.2	1.9	0.102
54	27	62.4	2.04	0.127
54	27	63.6	2.21	0.169
54	27	64.8	2.45	0.225
54	27	66	2.76	0.287
54	27	67.2	3.14	0.357
54	27	68.4	3.59	0.376
54	27	69.6	4.02	0.334
54	27	70.8	4.37	0.228
54	27	72	4.57	0.11
54	27	73.2	4.63	0.002
54	27	74.4	4.58	-0.081
54	27	75.6	4.45	-0.127
54	27	76.8	4.29	-0.151
54	27	78	4.1	-0.159
54	27	79.2	3.9	-0.167
54	27	80.4	3.69	-0.177
54	27	81.6	3.48	-0.182
54	27	82.8	3.25	-0.188
54	27	84	3.02	-0.196
54	27	85.2	2.79	-0.202
54	27	86.4	2.54	-0.204
54	27	87.6	2.3	-0.204
54	27	88.8	2.05	-0.195
54	27	90	1.83	-0.177
54	28	30	1.43	-0.003
54	28	31.2	1.42	-0.014
54	28	32.4	1.4	-0.015
54	28	33.6	1.39	-0.011
54	28	34.8	1.37	-0.012
54	28	36	1.36	-0.012
54	28	37.2	1.34	-0.009
54	28	38.4	1.33	-0.009
54	28	39.6	1.32	-0.008
54	28	40.8	1.31	-0.006
54	28	42	1.31	-0.003
54	28	43.2	1.3	-0.001
54	28	44.4	1.3	-0.003
54	28	45.6	1.3	0
54	28	46.8	1.3	0.006
54	28	48	1.31	0.009
54	28	49.2	1.32	0.013
54	28	50.4	1.34	0.014
54	28	51.6	1.36	0.022
54	28	52.8	1.39	0.033
54	28	54	1.43	0.038
54	28	55.2	1.48	0.044
54	28	56.4	1.54	0.058
54	28	57.6	1.62	0.064
54	28	58.8	1.7	0.08
54	28	60	1.81	0.103
54	28	61.2	1.94	0.118
54	28	62.4	2.1	0.147
54	28	63.6	2.3	0.188
54	28	64.8	2.56	0.249
54	28	66	2.9	0.321
54	28	67.2	3.33	0.384
54	28	68.4	3.81	0.404
54	28	69.6	4.28	0.367
54	28	70.8	4.66	0.268
54	28	72	4.91	0.137
54	28	73.2	4.99	0.007
54	28	74.4	4.94	-0.084
54	28	75.6	4.8	-0.136
54	28	76.8	4.63	-0.16
54	28	78	4.42	-0.178
54	28	79.2	4.2	-0.192
54	28	80.4	3.96	-0.199
54	28	81.6	3.73	-0.199
54	28	82.8	3.48	-0.207
54	28	84	3.22	-0.223
54	28	85.2	2.95	-0.228
54	28	86.4	2.68	-0.23
54	28	87.6	2.41	-0.224
54	28	88.8	2.14	-0.215
54	28	90	1.89	-0.204
54	29	30	1.38	-0.002
54	29	31.2	1.37	-0.01
54	29	32.4	1.36	-0.013
54	29	33.6	1.35	-0.014
54	29	34.8	1.33	-0.012
54	29	36	1.31	-0.007
54	29	37.2	1.3	-0.008
54	29	38.4	1.3	-0.009
54	29	39.6	1.28	-0.01
54	29	40.8	1.28	-0.002
54	29	42	1.28	0.001
54	29	43.2	1.28	0.001
54	29	44.4	1.28	0.002
54	29	45.6	1.28	0.003
54	29	46.8	1.28	0.004
54	29	48	1.29	0.006
54	29	49.2	1.3	0.009
54	29	50.4	1.31	0.019
54	29	51.6	1.34	0.022
54	29	52.8	1.37	0.024
54	29	54	1.4	0.032
54	29	55.2	1.45	0.04
54	29	56.4	1.5	0.048
54	29	57.6	1.56	0.063
54	29	58.8	1.65	0.078
54	29	60	1.75	0.089
54	29	61.2	1.87	0.11
54	29	62.4	2.02	0.139
54	29	63.6	2.2	0.176
54	29	64.8	2.45	0.236
54	29	66	2.77	0.304
54	29	67.2	3.18	0.363
54	29	68.4	3.63	0.385
54	29	69.6	4.08	0.352
54	29	70.8	4.44	0.245
54	29	72	4.66	0.116
54	29	73.2	4.72	0
54	29	74.4	4.66	-0.083
54	29	75.6	4.53	-0.129
54	29	76.8	4.37	-0.152
54	29	78	4.17	-0.169
54	29	79.2	3.96	-0.177
54	29	80.4	3.75	-0.181
54	29	81.6	3.53	-0.19
54	29	82.8	3.3	-0.196
54	29	84	3.06	-0.196
54	29	85.2	2.82	-0.206
54	29	86.4	2.57	-0.213
54	29	87.6	2.31	-0.212
54	29	88.8	2.06	-0.201
54	29	90	1.83	-0.179
54	30	30	2.21	-0.032
54	30	31.2	2.15	-0.053
54	30	32.4	2.09	-0.058
54	30	33.6	2.02	-0.053
54	30	34.8	1.96	-0.049
54	30	36	1.9	-0.044
54	30	37.2	1.85	-0.04
54	30	38.4	1.8	-0.037
54	30	39.6	1.76	-0.034
54	30	40.8	1.72	-0.034
54	30	42	1.68	-0.029
54	30	43.2	1.65	-0.022
54	30	44.4	1.62	-0.02
54	30	45.6	1.6	-0.017
54	30	46.8	1.59	-0.016
54	30	48	1.57	-0.01
54	30	49.2	1.56	-0.008
54	30	50.4	1.55	-0.002
54	30	51.6	1.56	0.009
54	30	52.8	1.57	0.014
54	30	54	1.59	0.018
54	30	55.2	1.62	0.029
54	30	56.4	1.66	0.041
54	30	57.6	1.72	0.059
54	30	58.8	1.8	0.077
54	30	60	1.9	0.094
54	30	61.2	2.03	0.118
54	30	62.4	2.19	0.147
54	30	63.6	2.39	0.19
54	30	64.8	2.65	0.256
54	30	66	3.01	0.333
54	30	67.2	3.46	0.415
54	30	68.4	3.99	0.464
54	30	69.6	4.54	0.443
54	30	70.8	5.01	0.318
54	30	72	5.3	0.167
54	30	73.2	5.41	0.032
54	30	74.4	5.39	-0.067
54	30	75.6	5.26	-0.134
54	30	76.8	5.08	-0.177
54	30	78	4.85	-0.193
54	30	79.2	4.61	-0.204
54	30	80.4	4.36	-0.215
54	30	81.6	4.1	-0.225
54	30	82.8	3.82	-0.233
54	30	84	3.54	-0.24
54	30	85.2	3.25	-0.247
54	30	86.4	2.95	-0.248
54	30	87.6	2.65	-0.246
54	30	88.8	2.36	-0.236
54	30	90	2.09	-0.218
54	31	30	1.55	-0.017
54	31	31.2	1.54	-0.008
54	31	32.4	1.53	-0.005
54	31	33.6	1.52	-0.005
54	31	34.8	1.52	-0.001
54	31	36	1.52	0.001
54	31	37.2	1.52	0.001
54	31	38.4	1.52	0.003
54	31	39.6	1.53	0.008
54	31	40.8	1.54	0.009
54	31	42	1.55	0.01
54	31	43.2	1.57	0.015
54	31	44.4	1.59	0.018
54	31	45.6	1.61	0.02
54	31	46.8	1.63	0.017
54	31	48	1.66	0.022
54	31	49.2	1.68	0.019
54	31	50.4	1.7	0.007
54	31	51.6	1.7	-0.004
54	31	52.8	1.69	-0.018
54	31	54	1.66	-0.035
54	31	55.2	1.61	-0.022
54	31	56.4	1.61	0.022
54	31	57.6	1.67	0.065
54	31	58.8	1.76	0.084
54	31	60	1.87	0.092
54	31	61.2	1.99	0.116
54	31	62.4	2.14	0.151
54	31	63.6	2.35	0.192
54	31	64.8	2.62	0.266
54	31	66	2.99	0.35
54	31	67.2	3.46	0.427
54	31	68.4	4	0.459
54	31	69.6	4.53	0.42
54	31	70.8	4.97	0.299
54	31	72	5.24	0.152
54	31	73.2	5.34	0.014
54	31	74.4	5.3	-0.071
54	31	75.6	5.17	-0.135
54	31	76.8	4.98	-0.178
54	31	78	4.76	-0.193
54	31	79.2	4.52	-0.201
54	31	80.4	4.27	-0.205
54	31	81.6	4.02	-0.219
54	31	82.8	3.75	-0.23
54	31	84	3.47	-0.235
54	31	85.2	3.18	-0.249
54	31	86.4	2.88	-0.257
54	31	87.6	2.57	-0.247
54	31	88.8	2.29	-0.232
54	31	90	2.02	-0.214
54	32	30	1.44	-0.001
54	32	31.2	1.43	-0.015
54	32	32.4	1.41	-0.019
54	32	33.6	1.38	-0.014
54	32	34.8	1.37	-0.012
54	32	36	1.35	-0.012
54	32	37.2	1.34	-0.015
54	32	38.4	1.32	-0.012
54	32	39.6	1.31	-0.009
54	32	40.8	1.3	-0.008
54	32	42	1.29	-0.007
54	32	43.2	1.28	-0.004
54	32	44.4	1.28	-0.003
54	32	45.6	1.27	0.001
54	32	46.8	1.28	0.005
54	32	48	1.28	0.004
54	32	49.2	1.29	0.008
54	32	50.4	1.31	0.018
54	32	51.6	1.33	0.02
54	32	52.8	1.36	0.025
54	32	54	1.39	0.033
54	32	55.2	1.44	0.043
54	32	56.4	1.5	0.057
54	32	57.6	1.57	0.065
54	32	58.8	1.66	0.079
54	32	60	1.76	0.097
54	32	61.2	1.89	0.115
54	32	62.4	2.04	0.144
54	32	63.6	2.24	0.185
54	32	64.8	2.49	0.242
54	32	66	2.82	0.315
54	32	67.2	3.25	0.393
54	32	68.4	3.74	0.417
54	32	69.6	4.22	0.376
54	32	70.8	4.61	0.257
54	32	72	4.84	0.131
54	32	73.2	4.93	0.016
54	32	74.4	4.89	-0.081
54	32	75.6	4.75	-0.134
54	32	76.8	4.58	-0.159
54	32	78	4.37	-0.178
54	32	79.2	4.15	-0.19
54	32	80.4	3.92	-0.204
54	32	81.6	3.67	-0.203
54	32	82.8	3.43	-0.207
54	32	84	3.17	-0.221
54	32	85.2	2.9	-0.227
54	32	86.4	2.62	-0.229
54	32	87.6	2.35	-0.227
54	32	88.8	2.08	-0.217
54	32	90	1.83	-0.2
54	33	30	1.39	-0.001
54	33	31.2	1.38	-0.013
54	33	32.4	1.36	-0.018
54	33	33.6	1.34	-0.016
54	33	34.8	1.32	-0.01
54	33	36	1.31	-0.008
54	33	37.2	1.3	-0.014
54	33	38.4	1.29	-0.008
54	33	39.6	1.28	-0.003
54	33	40.8	1.27	-0.01
54	33	42	1.26	-0.007
54	33	43.2	1.26	-0.001
54	33	44.4	1.26	-0.001
54	33	45.6	1.25	0
54	33	46.8	1.26	0.006
54	33	48	1.27	0.008
54	33	49.2	1.28	0.013
54	33	50.4	1.3	0.022
54	33	51.6	1.33	0.024
54	33	52.8	1.36	0.025
54	33	54	1.39	0.033
54	33	55.2	1.44	0.044
54	33	56.4	1.5	0.056
54	33	57.6	1.57	0.073
54	33	58.8	1.67	0.083
54	33	60	1.77	0.093
54	33	61.2	1.9	0.116
54	33	62.4	2.06	0.148
54	33	63.6	2.26	0.195
54	33	64.8	2.52	0.248
54	33	66	2.86	0.312
54	33	67.2	3.28	0.38
54	33	68.4	3.75	0.398
54	33	69.6	4.21	0.355
54	33	70.8	4.58	0.247
54	33	72	4.8	0.117
54	33	73.2	4.86	-0.001
54	33	74.4	4.81	-0.076
54	33	75.6	4.69	-0.133
54	33	76.8	4.5	-0.165
54	33	78	4.29	-0.181
54	33	79.2	4.07	-0.19
54	33	80.4	3.84	-0.195
54	33	81.6	3.6	-0.198
54	33	82.8	3.36	-0.203
54	33	84	3.11	-0.208
54	33	85.2	2.86	-0.218
54	33	86.4	2.59	-0.229
54	33	87.6	2.32	-0.224
54	33	88.8	2.06	-0.206
54	33	90	1.83	-0.175
54	34	30	1.45	-0.007
54	34	31.2	1.44	-0.013
54	34	32.4	1.42	-0.016
54	34	33.6	1.4	-0.015
54	34	34.8	1.38	-0.012
54	34	36	1.37	-0.009
54	34	37.2	1.36	-0.009
54	34	38.4	1.35	-0.009
54	34	39.6	1.34	-0.01
54	34	40.8	1.33	-0.005
54	34	42	1.32	-0.006
54	34	43.2	1.31	-0.009
54	34	44.4	1.31	0
54	34	45.6	1.31	0.005
54	34	46.8	1.32	0.007
54	34	48	1.33	0.008
54	34	49.2	1.34	0.012
54	34	50.4	1.36	0.021
54	34	51.6	1.39	0.026
54	34	52.8	1.42	0.032
54	34	54	1.47	0.042
54	34	55.2	1.52	0.051
54	34	56.4	1.59	0.063
54	34	57.6	1.67	0.077
54	34	58.8	1.78	0.092
54	34	60	1.9	0.111
54	34	61.2	2.04	0.129
54	34	62.4	2.21	0.162
54	34	63.6	2.44	0.217
54	34	64.8	2.73	0.278
54	34	66	3.11	0.348
54	34	67.2	3.57	0.427
54	34	68.4	4.1	0.441
54	34	69.6	4.61	0.386
54	34	70.8	5	0.265
54	34	72	5.24	0.127
54	34	73.2	5.31	-0.003
54	34	74.4	5.25	-0.092
54	34	75.6	5.1	-0.144
54	34	76.8	4.91	-0.173
54	34	78	4.69	-0.195
54	34	79.2	4.44	-0.207
54	34	80.4	4.19	-0.205
54	34	81.6	3.94	-0.213
54	34	82.8	3.68	-0.225
54	34	84	3.4	-0.236
54	34	85.2	3.12	-0.24
