file_number	well_number	temperature	intensity	first_derivative	file_well
2	336	48	1.23	0.009	2-336
2	336	49.2	1.24	0.012	2-336
2	336	50.4	1.25	0.013	2-336
2	336	51.6	1.27	0.019	2-336
2	336	52.8	1.3	0.027	2-336
2	336	54	1.34	0.037	2-336
2	336	55.2	1.38	0.04	2-336
2	336	56.4	1.44	0.048	2-336
2	336	57.6	1.5	0.061	2-336
2	336	58.8	1.59	0.076	2-336
2	336	60	1.69	0.091	2-336
2	336	61.2	1.81	0.117	2-336
2	336	62.4	1.97	0.151	2-336
2	336	63.6	2.17	0.19	2-336
2	336	64.8	2.43	0.247	2-336
2	336	66	2.76	0.3	2-336
2	336	67.2	3.15	0.345	2-336
2	336	68.4	3.58	0.369	2-336
2	336	69.6	4.01	0.334	2-336
2	336	70.8	4.35	0.222	2-336
2	336	72	4.54	0.099	2-336
2	336	73.2	4.59	-0.015	2-336
2	336	74.4	4.52	-0.088	2-336
2	336	75.6	4.39	-0.136	2-336
2	336	76.8	4.2	-0.167	2-336
2	336	78	4	-0.178	2-336
2	336	79.2	3.78	-0.184	2-336
2	336	80.4	3.56	-0.19	2-336
2	336	81.6	3.33	-0.19	2-336
2	336	82.8	3.1	-0.194	2-336
2	336	84	2.86	-0.207	2-336
2	336	85.2	2.61	-0.207	2-336
2	336	86.4	2.36	-0.207	2-336
2	336	87.6	2.11	-0.208	2-336
2	336	88.8	1.87	-0.193	2-336
2	336	90	1.65	-0.163	2-336
2	359	30	1.26	0	2-359
2	359	31.2	1.26	-0.005	2-359
2	359	32.4	1.25	-0.007	2-359
2	359	33.6	1.24	-0.007	2-359
2	359	34.8	1.24	-0.007	2-359
2	359	36	1.23	-0.008	2-359
2	359	37.2	1.22	-0.007	2-359
2	359	38.4	1.21	-0.006	2-359
2	359	39.6	1.2	-0.004	2-359
2	359	40.8	1.2	-0.002	2-359
2	359	42	1.2	-0.003	2-359
2	359	43.2	1.19	-0.005	2-359
2	359	44.4	1.19	0.002	2-359
2	359	45.6	1.2	0.003	2-359
2	359	46.8	1.2	0.005	2-359
2	359	48	1.2	0.006	2-359
2	359	49.2	1.21	0.007	2-359
2	359	50.4	1.22	0.01	2-359
2	359	51.6	1.24	0.021	2-359
2	359	52.8	1.27	0.031	2-359
2	359	54	1.31	0.029	2-359
2	359	55.2	1.35	0.04	2-359
2	359	56.4	1.41	0.053	2-359
2	359	57.6	1.47	0.061	2-359
2	359	58.8	1.55	0.073	2-359
2	359	60	1.65	0.089	2-359
2	359	61.2	1.77	0.113	2-359
2	359	62.4	1.92	0.146	2-359
2	359	63.6	2.13	0.191	2-359
2	359	64.8	2.39	0.252	2-359
2	359	66	2.73	0.306	2-359
2	359	67.2	3.12	0.357	2-359
2	359	68.4	3.58	0.384	2-359
2	359	69.6	4.03	0.35	2-359
2	359	70.8	4.39	0.25	2-359
2	359	72	4.62	0.127	2-359
2	359	73.2	4.69	0.006	2-359
2	359	74.4	4.64	-0.084	2-359
2	359	75.6	4.51	-0.135	2-359
2	359	76.8	4.33	-0.159	2-359
2	359	78	4.13	-0.172	2-359
2	359	79.2	3.92	-0.183	2-359
2	359	80.4	3.69	-0.192	2-359
2	359	81.6	3.46	-0.194	2-359
2	359	82.8	3.22	-0.202	2-359
2	359	84	2.97	-0.214	2-359
2	359	85.2	2.71	-0.217	2-359
2	359	86.4	2.45	-0.22	2-359
2	359	87.6	2.18	-0.225	2-359
2	359	88.8	1.92	-0.211	2-359
2	359	90	1.68	-0.178	2-359
2	360	30	1.21	0.004	2-360
2	360	31.2	1.21	-0.003	2-360
2	360	32.4	1.21	-0.007	2-360
2	360	33.6	1.2	-0.007	2-360
2	360	34.8	1.19	-0.004	2-360
2	360	36	1.19	-0.004	2-360
2	360	37.2	1.18	-0.004	2-360
2	360	38.4	1.17	-0.003	2-360
2	360	39.6	1.17	-0.005	2-360
2	360	40.8	1.16	-0.004	2-360
2	360	42	1.16	-0.002	2-360
2	360	43.2	1.16	-0.003	2-360
2	360	44.4	1.16	0.001	2-360
2	360	45.6	1.16	0.002	2-360
2	360	46.8	1.16	0.003	2-360
2	360	48	1.16	0.005	2-360
2	360	49.2	1.17	0.01	2-360
2	360	50.4	1.19	0.015	2-360
2	360	51.6	1.21	0.019	2-360
2	360	52.8	1.23	0.026	2-360
2	360	54	1.27	0.034	2-360
2	360	55.2	1.31	0.038	2-360
2	360	56.4	1.36	0.044	2-360
2	360	57.6	1.43	0.064	2-360
2	360	58.8	1.51	0.075	2-360
2	360	60	1.6	0.085	2-360
2	360	61.2	1.72	0.107	2-360
2	360	62.4	1.87	0.142	2-360
2	360	63.6	2.07	0.191	2-360
2	360	64.8	2.33	0.243	2-360
2	360	66	2.65	0.294	2-360
2	360	67.2	3.03	0.34	2-360
2	360	68.4	3.46	0.365	2-360
2	360	69.6	3.89	0.332	2-360
2	360	70.8	4.24	0.245	2-360
2	360	72	4.46	0.118	2-360
2	360	73.2	4.52	-0.01	2-360
2	360	74.4	4.46	-0.087	2-360
2	360	75.6	4.32	-0.134	2-360
2	360	76.8	4.14	-0.159	2-360
2	360	78	3.94	-0.179	2-360
2	360	79.2	3.72	-0.189	2-360
2	360	80.4	3.49	-0.193	2-360
2	360	81.6	3.26	-0.189	2-360
2	360	82.8	3.03	-0.192	2-360
2	360	84	2.79	-0.207	2-360
2	360	85.2	2.54	-0.21	2-360
2	360	86.4	2.29	-0.21	2-360
2	360	87.6	2.03	-0.211	2-360
2	360	88.8	1.79	-0.192	2-360
2	360	90	1.57	-0.157	2-360
2	383	30	1.13	0	2-383
2	383	31.2	1.13	-0.002	2-383
2	383	32.4	1.13	-0.005	2-383
2	383	33.6	1.12	-0.009	2-383
2	383	34.8	1.11	-0.004	2-383
2	383	36	1.11	-0.002	2-383
2	383	37.2	1.1	-0.008	2-383
2	383	38.4	1.09	-0.005	2-383
2	383	39.6	1.09	-0.002	2-383
2	383	40.8	1.09	0.002	2-383
2	383	42	1.09	-0.001	2-383
2	383	43.2	1.08	-0.007	2-383
2	383	44.4	1.08	0.002	2-383
2	383	45.6	1.09	0.002	2-383
2	383	46.8	1.09	-0.001	2-383
2	383	48	1.09	0.004	2-383
2	383	49.2	1.1	0.007	2-383
2	383	50.4	1.11	0.014	2-383
2	383	51.6	1.12	0.016	2-383
2	383	52.8	1.15	0.02	2-383
2	383	54	1.17	0.027	2-383
2	383	55.2	1.21	0.035	2-383
2	383	56.4	1.26	0.045	2-383
2	383	57.6	1.32	0.054	2-383
2	383	58.8	1.39	0.062	2-383
2	383	60	1.47	0.076	2-383
2	383	61.2	1.57	0.099	2-383
2	383	62.4	1.71	0.128	2-383
2	383	63.6	1.88	0.165	2-383
2	383	64.8	2.11	0.216	2-383
2	383	66	2.4	0.265	2-383
2	383	67.2	2.74	0.303	2-383
2	383	68.4	3.12	0.317	2-383
2	383	69.6	3.49	0.283	2-383
2	383	70.8	3.78	0.195	2-383
2	383	72	3.95	0.089	2-383
2	383	73.2	3.99	-0.011	2-383
2	383	74.4	3.93	-0.087	2-383
2	383	75.6	3.79	-0.129	2-383
2	383	76.8	3.63	-0.151	2-383
2	383	78	3.44	-0.162	2-383
2	383	79.2	3.24	-0.168	2-383
2	383	80.4	3.04	-0.169	2-383
2	383	81.6	2.83	-0.17	2-383
2	383	82.8	2.62	-0.175	2-383
2	383	84	2.41	-0.189	2-383
2	383	85.2	2.18	-0.186	2-383
2	383	86.4	1.96	-0.18	2-383
2	383	87.6	1.75	-0.178	2-383
2	383	88.8	1.54	-0.162	2-383
2	383	90	1.36	-0.136	2-383
2	384	30	1.18	0.004	2-384
2	384	31.2	1.18	-0.004	2-384
2	384	32.4	1.17	-0.007	2-384
2	384	33.6	1.16	-0.006	2-384
2	384	34.8	1.15	-0.009	2-384
2	384	36	1.14	-0.011	2-384
2	384	37.2	1.13	-0.008	2-384
2	384	38.4	1.13	-0.003	2-384
2	384	39.6	1.12	-0.002	2-384
2	384	40.8	1.12	-0.007	2-384
2	384	42	1.11	-0.004	2-384
2	384	43.2	1.11	0.001	2-384
2	384	44.4	1.11	0.001	2-384
2	384	45.6	1.11	0.001	2-384
2	384	46.8	1.11	0.002	2-384
2	384	48	1.12	0.007	2-384
2	384	49.2	1.13	0.01	2-384
2	384	50.4	1.14	0.011	2-384
2	384	51.6	1.16	0.017	2-384
2	384	52.8	1.18	0.024	2-384
2	384	54	1.21	0.027	2-384
2	384	55.2	1.25	0.036	2-384
2	384	56.4	1.3	0.046	2-384
2	384	57.6	1.36	0.054	2-384
2	384	58.8	1.43	0.069	2-384
2	384	60	1.53	0.085	2-384
2	384	61.2	1.64	0.1	2-384
2	384	62.4	1.77	0.133	2-384
2	384	63.6	1.96	0.185	2-384
2	384	64.8	2.22	0.234	2-384
2	384	66	2.52	0.282	2-384
2	384	67.2	2.89	0.329	2-384
2	384	68.4	3.3	0.349	2-384
2	384	69.6	3.71	0.309	2-384
2	384	70.8	4.02	0.212	2-384
2	384	72	4.21	0.094	2-384
2	384	73.2	4.25	-0.019	2-384
2	384	74.4	4.18	-0.084	2-384
2	384	75.6	4.05	-0.128	2-384
2	384	76.8	3.88	-0.156	2-384
2	384	78	3.69	-0.171	2-384
2	384	79.2	3.48	-0.181	2-384
2	384	80.4	3.26	-0.183	2-384
2	384	81.6	3.04	-0.18	2-384
2	384	82.8	2.82	-0.183	2-384
2	384	84	2.6	-0.193	2-384
2	384	85.2	2.36	-0.195	2-384
2	384	86.4	2.13	-0.195	2-384
2	384	87.6	1.89	-0.196	2-384
2	384	88.8	1.66	-0.174	2-384
2	384	90	1.48	-0.133	2-384
6	23	30	1.55	-0.007	6-23
6	23	31.2	1.54	-0.009	6-23
6	23	32.4	1.52	-0.009	6-23
6	23	33.6	1.52	-0.007	6-23
6	23	34.8	1.51	-0.009	6-23
6	23	36	1.49	-0.01	6-23
6	23	37.2	1.48	-0.007	6-23
6	23	38.4	1.48	-0.005	6-23
6	23	39.6	1.47	-0.003	6-23
6	23	40.8	1.47	-0.005	6-23
6	23	42	1.46	-0.001	6-23
6	23	43.2	1.47	0.002	6-23
6	23	44.4	1.47	0.002	6-23
6	23	45.6	1.47	0.005	6-23
6	23	46.8	1.48	0.005	6-23
6	23	48	1.48	0.005	6-23
6	23	49.2	1.49	0.009	6-23
6	23	50.4	1.51	0.02	6-23
6	23	51.6	1.54	0.027	6-23
6	23	52.8	1.57	0.034	6-23
6	23	54	1.62	0.039	6-23
6	23	55.2	1.67	0.05	6-23
6	23	56.4	1.74	0.065	6-23
6	23	57.6	1.83	0.081	6-23
6	23	58.8	1.94	0.098	6-23
6	23	60	2.07	0.116	6-23
6	23	61.2	2.22	0.145	6-23
6	23	62.4	2.41	0.187	6-23
6	23	63.6	2.67	0.243	6-23
6	23	64.8	3	0.307	6-23
6	23	66	3.41	0.377	6-23
6	23	67.2	3.91	0.447	6-23
6	23	68.4	4.47	0.468	6-23
6	23	69.6	5.01	0.42	6-23
6	23	70.8	5.44	0.299	6-23
6	23	72	5.71	0.142	6-23
6	23	73.2	5.79	-0.009	6-23
6	23	74.4	5.71	-0.108	6-23
6	23	75.6	5.54	-0.167	6-23
6	23	76.8	5.32	-0.205	6-23
6	23	78	5.06	-0.224	6-23
6	23	79.2	4.78	-0.233	6-23
6	23	80.4	4.5	-0.243	6-23
6	23	81.6	4.2	-0.244	6-23
6	23	82.8	3.91	-0.247	6-23
6	23	84	3.61	-0.256	6-23
6	23	85.2	3.29	-0.265	6-23
6	23	86.4	2.97	-0.267	6-23
6	23	87.6	2.65	-0.26	6-23
6	23	88.8	2.35	-0.248	6-23
6	23	90	2.06	-0.232	6-23
6	24	30	1.55	0.002	6-24
6	24	31.2	1.55	-0.006	6-24
6	24	32.4	1.54	-0.009	6-24
6	24	33.6	1.53	-0.007	6-24
6	24	34.8	1.52	-0.007	6-24
6	24	36	1.51	-0.007	6-24
6	24	37.2	1.5	-0.009	6-24
6	24	38.4	1.49	-0.007	6-24
6	24	39.6	1.49	-0.004	6-24
6	24	40.8	1.48	-0.004	6-24
6	24	42	1.48	-0.001	6-24
6	24	43.2	1.48	0.001	6-24
6	24	44.4	1.48	0.003	6-24
6	24	45.6	1.49	0.005	6-24
6	24	46.8	1.49	0.009	6-24
6	24	48	1.5	0.008	6-24
6	24	49.2	1.52	0.011	6-24
6	24	50.4	1.54	0.022	6-24
6	24	51.6	1.56	0.025	6-24
6	24	52.8	1.6	0.035	6-24
6	24	54	1.65	0.047	6-24
6	24	55.2	1.71	0.053	6-24
6	24	56.4	1.78	0.067	6-24
6	24	57.6	1.87	0.085	6-24
6	24	58.8	1.98	0.104	6-24
6	24	60	2.12	0.128	6-24
6	24	61.2	2.29	0.148	6-24
6	24	62.4	2.49	0.19	6-24
6	24	63.6	2.75	0.253	6-24
6	24	64.8	3.1	0.324	6-24
6	24	66	3.53	0.399	6-24
6	24	67.2	4.05	0.468	6-24
6	24	68.4	4.64	0.498	6-24
6	24	69.6	5.22	0.447	6-24
6	24	70.8	5.67	0.298	6-24
6	24	72	5.93	0.132	6-24
6	24	73.2	5.99	-0.02	6-24
6	24	74.4	5.91	-0.112	6-24
6	24	75.6	5.73	-0.173	6-24
6	24	76.8	5.49	-0.212	6-24
6	24	78	5.23	-0.238	6-24
6	24	79.2	4.93	-0.249	6-24
6	24	80.4	4.63	-0.246	6-24
6	24	81.6	4.34	-0.25	6-24
6	24	82.8	4.03	-0.258	6-24
6	24	84	3.72	-0.267	6-24
6	24	85.2	3.39	-0.273	6-24
6	24	86.4	3.06	-0.278	6-24
6	24	87.6	2.73	-0.277	6-24
6	24	88.8	2.41	-0.251	6-24
6	24	90	2.13	-0.202	6-24
6	47	30	1.66	-0.012	6-47
6	47	31.2	1.65	-0.009	6-47
6	47	32.4	1.64	-0.01	6-47
6	47	33.6	1.62	-0.016	6-47
6	47	34.8	1.6	-0.015	6-47
6	47	36	1.59	-0.01	6-47
6	47	37.2	1.58	-0.01	6-47
6	47	38.4	1.56	-0.01	6-47
6	47	39.6	1.55	-0.007	6-47
6	47	40.8	1.55	-0.003	6-47
6	47	42	1.54	-0.003	6-47
6	47	43.2	1.54	0.001	6-47
6	47	44.4	1.54	0.004	6-47
6	47	45.6	1.55	0.005	6-47
6	47	46.8	1.55	0.007	6-47
6	47	48	1.56	0.007	6-47
6	47	49.2	1.57	0.01	6-47
6	47	50.4	1.59	0.018	6-47
6	47	51.6	1.61	0.027	6-47
6	47	52.8	1.65	0.035	6-47
6	47	54	1.7	0.04	6-47
6	47	55.2	1.75	0.05	6-47
6	47	56.4	1.82	0.065	6-47
6	47	57.6	1.91	0.085	6-47
6	47	58.8	2.02	0.1	6-47
6	47	60	2.15	0.115	6-47
6	47	61.2	2.3	0.143	6-47
6	47	62.4	2.5	0.194	6-47
6	47	63.6	2.77	0.259	6-47
6	47	64.8	3.12	0.315	6-47
6	47	66	3.54	0.381	6-47
6	47	67.2	4.04	0.447	6-47
6	47	68.4	4.58	0.461	6-47
6	47	69.6	5.11	0.408	6-47
6	47	70.8	5.53	0.268	6-47
6	47	72	5.76	0.113	6-47
6	47	73.2	5.81	-0.024	6-47
6	47	74.4	5.71	-0.122	6-47
6	47	75.6	5.53	-0.18	6-47
6	47	76.8	5.29	-0.215	6-47
6	47	78	5.03	-0.226	6-47
6	47	79.2	4.75	-0.235	6-47
6	47	80.4	4.46	-0.244	6-47
6	47	81.6	4.17	-0.241	6-47
6	47	82.8	3.88	-0.247	6-47
6	47	84	3.57	-0.257	6-47
6	47	85.2	3.26	-0.261	6-47
6	47	86.4	2.95	-0.264	6-47
6	47	87.6	2.63	-0.261	6-47
6	47	88.8	2.33	-0.235	6-47
6	47	90	2.07	-0.191	6-47
6	48	30	1.7	-0.011	6-48
6	48	31.2	1.68	-0.013	6-48
6	48	32.4	1.67	-0.013	6-48
6	48	33.6	1.65	-0.011	6-48
6	48	34.8	1.64	-0.011	6-48
6	48	36	1.63	-0.01	6-48
6	48	37.2	1.61	-0.01	6-48
6	48	38.4	1.61	-0.005	6-48
6	48	39.6	1.6	-0.001	6-48
6	48	40.8	1.6	-0.006	6-48
6	48	42	1.59	-0.003	6-48
6	48	43.2	1.59	0.001	6-48
6	48	44.4	1.59	0.001	6-48
6	48	45.6	1.59	0.002	6-48
6	48	46.8	1.59	0.005	6-48
6	48	48	1.6	0.01	6-48
6	48	49.2	1.62	0.014	6-48
6	48	50.4	1.64	0.021	6-48
6	48	51.6	1.67	0.029	6-48
6	48	52.8	1.7	0.037	6-48
6	48	54	1.75	0.044	6-48
6	48	55.2	1.81	0.057	6-48
6	48	56.4	1.89	0.075	6-48
6	48	57.6	1.99	0.09	6-48
6	48	58.8	2.11	0.105	6-48
6	48	60	2.24	0.123	6-48
6	48	61.2	2.41	0.156	6-48
6	48	62.4	2.62	0.201	6-48
6	48	63.6	2.9	0.26	6-48
6	48	64.8	3.25	0.33	6-48
6	48	66	3.69	0.404	6-48
6	48	67.2	4.22	0.471	6-48
6	48	68.4	4.8	0.493	6-48
6	48	69.6	5.37	0.441	6-48
6	48	70.8	5.83	0.299	6-48
6	48	72	6.08	0.127	6-48
6	48	73.2	6.13	-0.023	6-48
6	48	74.4	6.04	-0.122	6-48
6	48	75.6	5.86	-0.184	6-48
6	48	76.8	5.61	-0.216	6-48
6	48	78	5.34	-0.238	6-48
6	48	79.2	5.05	-0.248	6-48
6	48	80.4	4.75	-0.252	6-48
6	48	81.6	4.44	-0.26	6-48
6	48	82.8	4.13	-0.261	6-48
6	48	84	3.81	-0.267	6-48
6	48	85.2	3.49	-0.276	6-48
6	48	86.4	3.15	-0.278	6-48
6	48	87.6	2.82	-0.274	6-48
6	48	88.8	2.5	-0.261	6-48
6	48	90	2.19	-0.237	6-48
6	71	30	1.72	0.004	6-71
6	71	31.2	1.72	-0.011	6-71
6	71	32.4	1.7	-0.014	6-71
6	71	33.6	1.69	-0.009	6-71
6	71	34.8	1.68	-0.011	6-71
6	71	36	1.66	-0.011	6-71
6	71	37.2	1.65	-0.007	6-71
6	71	38.4	1.64	-0.009	6-71
6	71	39.6	1.63	-0.01	6-71
6	71	40.8	1.62	-0.001	6-71
6	71	42	1.62	0.002	6-71
6	71	43.2	1.63	0.001	6-71
6	71	44.4	1.63	0.001	6-71
6	71	45.6	1.63	0.002	6-71
6	71	46.8	1.63	0.004	6-71
6	71	48	1.64	0.01	6-71
6	71	49.2	1.65	0.014	6-71
6	71	50.4	1.67	0.021	6-71
6	71	51.6	1.7	0.029	6-71
6	71	52.8	1.74	0.036	6-71
6	71	54	1.79	0.048	6-71
6	71	55.2	1.86	0.057	6-71
6	71	56.4	1.93	0.069	6-71
6	71	57.6	2.03	0.091	6-71
6	71	58.8	2.15	0.107	6-71
6	71	60	2.28	0.126	6-71
6	71	61.2	2.45	0.159	6-71
6	71	62.4	2.67	0.203	6-71
6	71	63.6	2.95	0.266	6-71
6	71	64.8	3.31	0.343	6-71
6	71	66	3.77	0.42	6-71
6	71	67.2	4.32	0.489	6-71
6	71	68.4	4.93	0.523	6-71
6	71	69.6	5.54	0.477	6-71
6	71	70.8	6.03	0.323	6-71
6	71	72	6.31	0.144	6-71
6	71	73.2	6.38	-0.017	6-71
6	71	74.4	6.29	-0.12	6-71
6	71	75.6	6.11	-0.188	6-71
6	71	76.8	5.85	-0.225	6-71
6	71	78	5.57	-0.251	6-71
6	71	79.2	5.26	-0.261	6-71
6	71	80.4	4.95	-0.263	6-71
6	71	81.6	4.63	-0.272	6-71
6	71	82.8	4.29	-0.279	6-71
6	71	84	3.95	-0.287	6-71
6	71	85.2	3.61	-0.292	6-71
6	71	86.4	3.25	-0.293	6-71
6	71	87.6	2.9	-0.291	6-71
6	71	88.8	2.56	-0.266	6-71
6	71	90	2.27	-0.219	6-71
6	72	30	1.64	-0.009	6-72
6	72	31.2	1.63	-0.01	6-72
6	72	32.4	1.62	-0.01	6-72
6	72	33.6	1.6	-0.011	6-72
6	72	34.8	1.59	-0.012	6-72
6	72	36	1.57	-0.008	6-72
6	72	37.2	1.56	-0.008	6-72
6	72	38.4	1.55	-0.009	6-72
6	72	39.6	1.54	-0.007	6-72
6	72	40.8	1.54	-0.002	6-72
6	72	42	1.54	0	6-72
6	72	43.2	1.53	0.001	6-72
6	72	44.4	1.54	0.003	6-72
6	72	45.6	1.54	0.001	6-72
6	72	46.8	1.54	0.003	6-72
6	72	48	1.55	0.012	6-72
6	72	49.2	1.57	0.015	6-72
6	72	50.4	1.58	0.017	6-72
6	72	51.6	1.61	0.024	6-72
6	72	52.8	1.64	0.033	6-72
6	72	54	1.69	0.046	6-72
6	72	55.2	1.75	0.055	6-72
6	72	56.4	1.82	0.067	6-72
6	72	57.6	1.91	0.084	6-72
6	72	58.8	2.02	0.1	6-72
6	72	60	2.16	0.12	6-72
6	72	61.2	2.32	0.155	6-72
6	72	62.4	2.53	0.205	6-72
6	72	63.6	2.81	0.264	6-72
6	72	64.8	3.17	0.328	6-72
6	72	66	3.6	0.4	6-72
6	72	67.2	4.13	0.475	6-72
6	72	68.4	4.72	0.498	6-72
6	72	69.6	5.3	0.442	6-72
6	72	70.8	5.75	0.301	6-72
6	72	72	6	0.129	6-72
6	72	73.2	6.06	-0.024	6-72
6	72	74.4	5.97	-0.12	6-72
6	72	75.6	5.78	-0.187	6-72
6	72	76.8	5.53	-0.223	6-72
6	72	78	5.25	-0.241	6-72
6	72	79.2	4.96	-0.253	6-72
6	72	80.4	4.65	-0.256	6-72
6	72	81.6	4.34	-0.253	6-72
6	72	82.8	4.04	-0.258	6-72
6	72	84	3.71	-0.277	6-72
6	72	85.2	3.38	-0.279	6-72
6	72	86.4	3.05	-0.281	6-72
6	72	87.6	2.72	-0.275	6-72
6	72	88.8	2.4	-0.256	6-72
6	72	90	2.1	-0.229	6-72
6	95	30	1.82	-0.023	6-95
6	95	31.2	1.8	-0.016	6-95
6	95	32.4	1.78	-0.012	6-95
6	95	33.6	1.77	-0.011	6-95
6	95	34.8	1.76	-0.011	6-95
6	95	36	1.74	-0.01	6-95
6	95	37.2	1.73	-0.012	6-95
6	95	38.4	1.72	-0.008	6-95
6	95	39.6	1.71	-0.004	6-95
6	95	40.8	1.71	-0.001	6-95
6	95	42	1.71	-0.002	6-95
6	95	43.2	1.7	-0.004	6-95
6	95	44.4	1.7	0.004	6-95
6	95	45.6	1.71	0.008	6-95
6	95	46.8	1.72	0.01	6-95
6	95	48	1.73	0.01	6-95
6	95	49.2	1.75	0.014	6-95
6	95	50.4	1.77	0.022	6-95
6	95	51.6	1.8	0.032	6-95
6	95	52.8	1.84	0.043	6-95
6	95	54	1.9	0.047	6-95
6	95	55.2	1.96	0.062	6-95
6	95	56.4	2.05	0.079	6-95
6	95	57.6	2.15	0.098	6-95
6	95	58.8	2.28	0.118	6-95
6	95	60	2.44	0.139	6-95
6	95	61.2	2.61	0.164	6-95
6	95	62.4	2.84	0.215	6-95
6	95	63.6	3.14	0.286	6-95
6	95	64.8	3.53	0.366	6-95
6	95	66	4.02	0.452	6-95
6	95	67.2	4.61	0.529	6-95
6	95	68.4	5.27	0.557	6-95
6	95	69.6	5.91	0.494	6-95
6	95	70.8	6.41	0.332	6-95
6	95	72	6.7	0.141	6-95
6	95	73.2	6.76	-0.031	6-95
6	95	74.4	6.65	-0.139	6-95
6	95	75.6	6.44	-0.203	6-95
6	95	76.8	6.18	-0.238	6-95
6	95	78	5.87	-0.266	6-95
6	95	79.2	5.54	-0.276	6-95
6	95	80.4	5.21	-0.278	6-95
6	95	81.6	4.87	-0.288	6-95
6	95	82.8	4.52	-0.292	6-95
6	95	84	4.17	-0.295	6-95
6	95	85.2	3.81	-0.308	6-95
6	95	86.4	3.43	-0.311	6-95
6	95	87.6	3.06	-0.302	6-95
6	95	88.8	2.71	-0.28	6-95
6	95	90	2.39	-0.243	6-95
6	96	30	1.74	-0.016	6-96
6	96	31.2	1.72	-0.015	6-96
6	96	32.4	1.7	-0.014	6-96
6	96	33.6	1.69	-0.012	6-96
6	96	34.8	1.67	-0.011	6-96
6	96	36	1.66	-0.01	6-96
6	96	37.2	1.65	-0.012	6-96
6	96	38.4	1.63	-0.008	6-96
6	96	39.6	1.63	-0.004	6-96
6	96	40.8	1.62	-0.007	6-96
6	96	42	1.61	-0.004	6-96
6	96	43.2	1.61	0.001	6-96
6	96	44.4	1.61	0	6-96
6	96	45.6	1.61	0.002	6-96
6	96	46.8	1.62	0.007	6-96
6	96	48	1.63	0.011	6-96
6	96	49.2	1.65	0.015	6-96
6	96	50.4	1.67	0.02	6-96
6	96	51.6	1.7	0.028	6-96
6	96	52.8	1.73	0.036	6-96
6	96	54	1.78	0.044	6-96
6	96	55.2	1.84	0.059	6-96
6	96	56.4	1.92	0.074	6-96
6	96	57.6	2.02	0.09	6-96
6	96	58.8	2.14	0.106	6-96
6	96	60	2.28	0.123	6-96
6	96	61.2	2.44	0.159	6-96
6	96	62.4	2.66	0.206	6-96
6	96	63.6	2.94	0.267	6-96
6	96	64.8	3.31	0.342	6-96
6	96	66	3.77	0.419	6-96
6	96	67.2	4.31	0.493	6-96
6	96	68.4	4.93	0.519	6-96
6	96	69.6	5.53	0.466	6-96
6	96	70.8	6	0.311	6-96
6	96	72	6.27	0.131	6-96
6	96	73.2	6.33	-0.024	6-96
6	96	74.4	6.23	-0.125	6-96
6	96	75.6	6.04	-0.191	6-96
6	96	76.8	5.79	-0.226	6-96
6	96	78	5.5	-0.25	6-96
6	96	79.2	5.2	-0.26	6-96
6	96	80.4	4.89	-0.259	6-96
6	96	81.6	4.57	-0.263	6-96
6	96	82.8	4.25	-0.271	6-96
6	96	84	3.92	-0.289	6-96
6	96	85.2	3.57	-0.288	6-96
6	96	86.4	3.23	-0.284	6-96
6	96	87.6	2.88	-0.289	6-96
6	96	88.8	2.54	-0.267	6-96
6	96	90	2.25	-0.222	6-96
6	119	30	1.74	-0.006	6-119
6	119	31.2	1.73	-0.011	6-119
6	119	32.4	1.72	-0.013	6-119
6	119	33.6	1.7	-0.013	6-119
6	119	34.8	1.69	-0.013	6-119
6	119	36	1.67	-0.013	6-119
6	119	37.2	1.66	-0.01	6-119
6	119	38.4	1.65	-0.006	6-119
6	119	39.6	1.65	-0.006	6-119
6	119	40.8	1.64	-0.005	6-119
6	119	42	1.63	-0.003	6-119
6	119	43.2	1.63	-0.001	6-119
6	119	44.4	1.63	0.004	6-119
6	119	45.6	1.64	0.004	6-119
6	119	46.8	1.64	0.002	6-119
6	119	48	1.65	0.008	6-119
6	119	49.2	1.66	0.016	6-119
6	119	50.4	1.68	0.023	6-119
6	119	51.6	1.72	0.029	6-119
6	119	52.8	1.76	0.035	6-119
6	119	54	1.8	0.046	6-119
6	119	55.2	1.87	0.058	6-119
6	119	56.4	1.94	0.072	6-119
6	119	57.6	2.03	0.083	6-119
6	119	58.8	2.15	0.101	6-119
6	119	60	2.28	0.124	6-119
6	119	61.2	2.45	0.154	6-119
6	119	62.4	2.66	0.2	6-119
6	119	63.6	2.93	0.261	6-119
6	119	64.8	3.29	0.34	6-119
6	119	66	3.74	0.411	6-119
6	119	67.2	4.27	0.471	6-119
6	119	68.4	4.86	0.495	6-119
6	119	69.6	5.43	0.442	6-119
6	119	70.8	5.88	0.298	6-119
6	119	72	6.14	0.131	6-119
6	119	73.2	6.2	-0.02	6-119
6	119	74.4	6.11	-0.123	6-119
6	119	75.6	5.92	-0.186	6-119
6	119	76.8	5.67	-0.224	6-119
6	119	78	5.39	-0.242	6-119
6	119	79.2	5.1	-0.251	6-119
6	119	80.4	4.79	-0.254	6-119
6	119	81.6	4.48	-0.261	6-119
6	119	82.8	4.17	-0.27	6-119
6	119	84	3.84	-0.277	6-119
6	119	85.2	3.5	-0.281	6-119
6	119	86.4	3.16	-0.281	6-119
6	119	87.6	2.83	-0.275	6-119
